video,frame,GPS_speed,OBD_speed,accX,accY,accZ,gyroX,gyroY,gyroZ,heading_angle,latitude,longitude,pitch,roll,yaw
video_0003,2605,36.145866240000004,36.00102528000001,0.055,0.83,0.305,-0.595,0.905,-0.535,163.85,43.652353333,-79.408666333,0.235,6.253,3.14
video_0003,2606,36.145866240000004,36.00102528000001,0.04,0.86,0.31,-1.38,0.81,-0.38,163.85,43.652353333,-79.408666333,0.235,6.253,3.14
video_0003,2607,36.46773504,36.00102528000001,0.09,0.91,0.35,-3.62,2.19,-0.12,162.65,43.652345167,-79.4086615,0.233,6.253,3.15
video_0003,2608,36.46773504,36.00102528000001,0.09,0.91,0.35,-3.62,2.19,-0.12,162.65,43.652345167,-79.4086615,0.233,6.253,3.15
video_0003,2609,36.46773504,36.00102528000001,0.09,0.91,0.35,-3.62,2.19,-0.12,162.65,43.652345167,-79.4086615,0.233,6.253,3.15
video_0003,2610,35.75962368,36.00102528000001,0.09,0.91,0.35,-3.62,2.19,-0.12,161.81,43.652337333,-79.408656333,0.233,6.253,3.15
video_0003,2611,35.75962368,36.00102528000001,0.0,0.97,0.31,-0.88,1.38,0.5,161.81,43.652337333,-79.408656333,0.23,6.252,3.15
video_0003,2612,35.75962368,36.00102528000001,0.0,0.97,0.31,-0.88,1.38,0.5,161.81,43.652337333,-79.408656333,0.23,6.252,3.15
video_0003,2613,35.90446464,36.00102528000001,-0.06,0.84,0.26,-0.5,-1.69,-0.75,164.02,43.6523275,-79.408655167,0.23,6.252,3.15
video_0003,2614,35.90446464,36.00102528000001,-0.06,0.84,0.26,-0.5,-1.69,-0.75,164.02,43.6523275,-79.408655167,0.23,6.252,3.15
video_0003,2615,35.90446464,36.00102528000001,-0.06,0.84,0.26,-0.5,-1.69,-0.75,164.02,43.6523275,-79.408655167,0.23,6.252,3.15
video_0003,2616,35.90446464,36.00102528000001,-0.09,0.93,0.29,0.0,-1.88,0.0,164.02,43.6523275,-79.408655167,0.229,6.253,3.14
video_0003,2617,36.59648256,36.00102528000001,-0.09,0.93,0.29,0.0,-1.88,0.0,164.4,43.652317833,-79.408652667,0.229,6.253,3.14
video_0003,2618,36.59648256,36.00102528000001,-0.09,0.93,0.29,0.0,-1.88,0.0,164.4,43.652317833,-79.408652667,0.229,6.253,3.14
video_0003,2619,36.338987519999996,36.00102528000001,0.12,0.89,0.22,1.31,1.69,2.38,164.02,43.652309,-79.408649,0.229,6.255,3.14
video_0003,2620,36.338987519999996,36.00102528000001,0.12,0.89,0.22,1.31,1.69,2.38,164.02,43.652309,-79.408649,0.229,6.255,3.14
video_0003,2621,36.338987519999996,36.00102528000001,0.12,0.89,0.22,1.31,1.69,2.38,164.02,43.652309,-79.408649,0.229,6.255,3.14
video_0003,2622,36.338987519999996,36.00102528000001,0.03,0.87,0.23,1.25,-1.81,-0.12,164.02,43.652309,-79.408649,0.23,6.256,3.14
video_0003,2623,36.313953279999936,36.00102528000001,0.03,0.87,0.23,1.25,-1.81,-0.12,164.043600941982,43.6523075184673,-79.4086484575346,0.23,6.256,3.14
video_0003,2624,36.26746112000007,36.00102528000001,0.03,0.87,0.23,1.25,-1.81,-0.12,164.10275743952,43.6523040740457,-79.4086472112913,0.23,6.256,3.14
video_0003,2625,36.242426880000004,36.00102528000001,0.03,0.87,0.23,1.25,-1.81,-0.12,164.18,43.652300167,-79.408645833,0.23,6.256,3.14
video_0003,2626,36.282660480000004,35.003232000000004,0.085,0.765,0.155,0.47,-2.625,-2.215,164.345115606936,43.6522946739327,-79.4086440195653,0.229346153846154,6.2565,3.14
video_0003,2627,36.322894080000005,34.00543872,0.14,0.66,0.08,-0.31,-3.44,-4.31,164.47,43.652291,-79.408642833,0.228,6.257,3.14
video_0003,2628,36.322894080000005,34.00543872,0.02,0.79,0.54,-8.19,0.31,1.25,164.47,43.652291,-79.408642833,0.226,6.256,3.14
video_0003,2629,35.79181056,34.00543872,0.02,0.79,0.54,-8.19,0.31,1.25,163.72,43.652283167,-79.408638,0.226,6.256,3.14
video_0003,2630,35.79181056,34.00543872,0.02,0.79,0.54,-8.19,0.31,1.25,163.72,43.652283167,-79.408638,0.226,6.256,3.14
video_0003,2631,35.405568,34.00543872,0.02,0.79,0.54,-8.19,0.31,1.25,164.75,43.6522755,-79.408634667,0.226,6.256,3.14
video_0003,2632,35.405568,34.00543872,0.03,1.05,0.26,-4.19,1.44,-2.25,164.75,43.6522755,-79.408634667,0.229,6.255,3.14
video_0003,2633,35.405568,35.003232000000004,0.03,1.05,0.26,-4.19,1.44,-2.25,164.75,43.6522755,-79.408634667,0.229,6.255,3.14
video_0003,2634,35.405568,36.00102528000001,0.03,1.05,0.26,-4.19,1.44,-2.25,164.75,43.6522755,-79.408634667,0.229,6.255,3.14
video_0003,2635,34.504335360000006,36.00102528000001,-0.14,0.8,0.04,11.62,0.0,3.38,166.22,43.652267667,-79.4086325,0.231,6.249,3.14
video_0003,2636,34.504335360000006,36.00102528000001,-0.11,0.855,0.32,5.12,0.81,0.595,166.22,43.652267667,-79.4086325,0.24127027027027,6.2415,3.14
video_0003,2637,34.504335360000006,36.00102528000001,-0.08,0.91,0.6,-1.38,1.62,-2.19,166.22,43.652267667,-79.4086325,0.25,6.237,3.14
video_0003,2638,34.906671360000004,34.00543872,-0.08,0.91,0.6,-1.38,1.62,-2.19,165.69,43.652259167,-79.408628667,0.25,6.237,3.14
video_0003,2639,34.906671360000004,34.00543872,-0.08,0.91,0.6,-1.38,1.62,-2.19,165.69,43.652259167,-79.408628667,0.25,6.237,3.14
video_0003,2640,34.906671360000004,34.00543872,-0.08,0.91,0.6,-1.38,1.62,-2.19,165.69,43.652259167,-79.408628667,0.25,6.237,3.14
video_0003,2641,35.34119424000001,34.00543872,-0.1,0.77,0.46,11.88,3.62,2.06,164.07,43.652250333,-79.408624,0.242,6.234,3.14
video_0003,2642,35.34119424000001,34.00543872,-0.1,0.77,0.46,11.88,3.62,2.06,164.07,43.652250333,-79.408624,0.242,6.234,3.14
video_0003,2643,35.34119424000001,34.00543872,-0.1,0.77,0.46,11.88,3.62,2.06,164.07,43.652250333,-79.408624,0.242,6.234,3.14
video_0003,2644,35.87227776,34.00543872,-0.15,0.83,0.42,7.94,-6.0,-3.5,163.34,43.6522405,-79.408620167,0.237,6.232,3.14
video_0003,2645,35.87227776,34.00543872,-0.075,0.865,0.365,4.315,0.19,0.78,163.34,43.6522405,-79.408620167,0.23555,6.2325,3.14
video_0003,2646,35.87227776,34.00543872,0.0,0.9,0.31,0.69,6.38,5.06,163.34,43.6522405,-79.408620167,0.235,6.233,3.14
video_0003,2647,36.37117440000001,34.00543872,0.0,0.9,0.31,0.69,6.38,5.06,163.56,43.652231,-79.408617167,0.235,6.233,3.14
video_0003,2648,36.37117440000001,34.00543872,0.0,0.9,0.31,0.69,6.38,5.06,163.56,43.652231,-79.408617167,0.235,6.233,3.14
video_0003,2649,36.37117440000001,34.00543872,0.0,0.9,0.31,0.69,6.38,5.06,163.56,43.652231,-79.408617167,0.235,6.233,3.14
video_0003,2650,35.79181056,34.00543872,0.02,0.82,0.23,-1.19,2.12,0.62,163.65,43.652222,-79.408614167,0.233,6.233,3.14
video_0003,2651,35.79181056,34.00543872,0.02,0.82,0.23,-1.19,2.12,0.62,163.65,43.652222,-79.408614167,0.233,6.233,3.14
video_0003,2652,35.79181056,34.00543872,0.02,0.82,0.23,-1.19,2.12,0.62,163.65,43.652222,-79.408614167,0.233,6.233,3.14
video_0003,2653,35.66246698666662,34.00543872,0.0266666666666667,0.803333333333333,0.196666666666667,0.226666666666667,0.433333333333334,0.913333333333333,163.725916489738,43.652220867755,-79.4086137921003,0.233,6.23310005527916,3.14
video_0003,2654,35.42225749333338,34.00543872,0.0333333333333333,0.786666666666667,0.163333333333333,1.64333333333333,-1.25333333333333,1.20666666666667,163.91516631281,43.6522178466212,-79.4086128245339,0.233,6.23342233278054,3.14
video_0003,2655,35.292913920000004,34.00543872,0.04,0.77,0.13,3.06,-2.94,1.5,164.16,43.6522135,-79.4086115,0.233,6.234,3.14
video_0003,2656,35.59868928,34.00543872,-0.1,0.85,0.29,-0.19,-3.19,0.0,164.55,43.652203833,-79.408609,0.233,6.238,3.14
video_0003,2657,35.669650739340646,34.00543872,-0.1,0.85,0.29,-0.19,-3.19,0.0,164.34,43.6521974277713,-79.4086070178572,0.233,6.238,3.14
video_0003,2658,35.69524992,34.00543872,-0.1,0.85,0.29,-0.19,-3.19,0.0,164.13,43.652194333,-79.408606,0.233,6.238,3.14
video_0003,2659,35.69524992,34.00543872,0.01,0.9,0.14,0.0,1.12,0.94,164.13,43.652194333,-79.408606,0.233,6.24,3.14
video_0003,2660,35.17221312,34.00543872,0.01,0.9,0.14,0.0,1.12,0.94,165.03,43.6521905263283,-79.4086053810917,0.233,6.24,3.14
video_0003,2661,34.64917632,34.00543872,0.01,0.9,0.14,0.0,1.12,0.94,165.93,43.652184833,-79.408604333,0.233,6.24,3.14
video_0003,2662,34.76600277333335,34.00543872,0.0633333333333333,0.906666666666667,0.13,1.62666666666667,1.01666666666667,1.0,165.77962962963,43.6521814523602,-79.4086034638322,0.232740740740741,6.24016049382716,3.14
video_0003,2663,34.98296618666666,34.00543872,0.116666666666667,0.913333333333333,0.12,3.25333333333333,0.913333333333333,1.06,165.50037037037,43.6521785503736,-79.4086025744643,0.232259259259259,6.24054320987654,3.14
video_0003,2664,35.09979264,34.00543872,0.17,0.92,0.11,4.88,0.81,1.12,165.35,43.652175667,-79.408601667,0.232,6.241,3.14
video_0003,2665,35.09979264,34.00543872,0.0966666666666667,0.926666666666667,0.17,4.81666666666667,-1.19,0.246666666666667,165.407037037037,43.6521719881494,-79.408600525232,0.232382716049383,6.24171604938272,3.14
video_0003,2666,35.09979264,34.00543872,0.0233333333333333,0.933333333333333,0.23,4.75333333333333,-3.19,-0.626666666666667,165.512962962963,43.6521683275747,-79.4085993642271,0.233432098765432,6.24258024691358,3.14
video_0003,2667,35.09979264,34.00543872,-0.05,0.94,0.29,4.69,-5.19,-1.5,165.57,43.652166667,-79.408598833,0.235,6.243,3.14
video_0003,2668,35.09979264,34.00543872,-0.14,0.88,0.16,5.19,-0.44,-2.75,165.57,43.652166667,-79.408598833,0.239,6.242,3.14
video_0003,2669,34.95569752480419,34.00543872,-0.14,0.88,0.16,5.19,-0.44,-2.75,165.22,43.6521631923736,-79.4085976463798,0.239,6.242,3.14
video_0003,2670,34.74573696,34.00543872,-0.14,0.88,0.16,5.19,-0.44,-2.75,164.87,43.652158,-79.408595833,0.239,6.242,3.14
video_0003,2671,34.623535508394085,33.48806442666664,-0.1,0.89,0.103333333333333,4.83333333333333,0.936666666666667,-1.54,164.872308105207,43.6521549360892,-79.4085946695214,0.238864197530864,6.24044444444444,3.14
video_0003,2672,34.52120457626598,32.52722645333336,-0.06,0.9,0.0466666666666667,4.47666666666667,2.31333333333333,-0.33,164.879060654858,43.6521523107303,-79.4085936381669,0.238506172839506,6.23755555555556,3.14
video_0003,2673,34.4399616,32.00985216,-0.02,0.91,-0.01,4.12,3.69,0.88,164.89,43.652149667,-79.408592667,0.238,6.236,3.14
video_0003,2674,34.36699645057466,32.00985216,0.0933333333333333,0.903333333333333,0.0933333333333333,2.16333333333333,3.85666666666667,1.67,165.069457863661,43.6521462165301,-79.4085915466436,0.237062850729517,6.2372962962963,3.14
video_0003,2675,34.30513022528735,32.00985216,0.206666666666667,0.896666666666667,0.196666666666667,0.206666666666667,4.02333333333333,2.46,165.389173376275,43.6521427473206,-79.4085904769885,0.235384960718294,6.2397037037037,3.14
video_0003,2676,34.2790272,32.00985216,0.32,0.89,0.3,-1.75,4.19,3.25,165.56,43.652141167,-79.40859,0.233,6.241,3.14
video_0003,2677,34.2790272,32.00985216,-0.07,0.94,-0.05,2.62,1.75,0.12,165.56,43.652141167,-79.40859,0.228,6.237,3.14
video_0003,2678,34.08064803548988,32.00985216,-0.07,0.94,-0.05,2.62,1.75,0.12,165.515,43.652137702225,-79.4085890214905,0.228,6.237,3.14
video_0003,2679,33.8766912,32.00985216,-0.07,0.94,-0.05,2.62,1.75,0.12,165.47,43.6521325,-79.4085875,0.228,6.237,3.14
video_0003,2680,33.86984974170694,32.00985216,-0.14,0.94,-0.0633333333333333,3.95333333333333,-4.06333333333333,-2.69,165.503703703704,43.6521293689462,-79.4085864987287,0.22812962962963,6.23648148148148,3.14
video_0003,2681,33.86686885805344,32.00985216,-0.21,0.94,-0.0766666666666667,5.28666666666667,-9.87666666666667,-5.5,165.566296296296,43.6521266656035,-79.4085855918765,0.228481481481481,6.23551851851852,3.14
video_0003,2682,33.86059776,32.00985216,-0.28,0.94,-0.09,6.62,-15.69,-8.31,165.6,43.652124,-79.408584667,0.229,6.235,3.14
video_0003,2683,33.75588311039995,32.00985216,-0.21,0.923333333333333,0.0533333333333333,2.95333333333333,-11.3333333333333,-6.56,165.415925925926,43.6521206485299,-79.4085834575023,0.231074074074074,6.23602307225258,3.14
video_0003,2684,33.57220331520001,32.00985216,-0.14,0.906666666666667,0.196666666666667,-0.713333333333333,-6.97666666666667,-4.81,165.074074074074,43.6521173333205,-79.4085822289178,0.234314814814815,6.23815725561627,3.14
video_0003,2685,33.474355200000005,32.00985216,-0.07,0.89,0.34,-4.38,-2.62,-3.06,164.89,43.652115833,-79.408581667,0.236,6.24,3.14
video_0003,2686,33.474355200000005,32.00985216,0.045,0.825,0.16,-0.22,-0.655,-0.22,164.89,43.652115833,-79.408581667,0.2345,6.24130737704918,3.14
video_0003,2687,33.474355200000005,32.00985216,0.16,0.76,-0.02,3.94,1.31,2.62,164.89,43.652115833,-79.408581667,0.233,6.242,3.14
video_0003,2688,32.78233728000001,32.00985216,0.16,0.76,-0.02,3.94,1.31,2.62,164.11,43.652108,-79.408578667,0.233,6.242,3.14
video_0003,2689,32.78233728000001,31.01205888,0.15,0.795,0.01,2.94,2.0,1.62,164.11,43.652108,-79.408578667,0.232,6.2415,3.14
video_0003,2690,32.78233728000001,30.014265599999998,0.14,0.83,0.04,1.94,2.69,0.62,164.11,43.652108,-79.408578667,0.231,6.241,3.14
video_0003,2691,32.347814400000004,30.014265599999998,0.14,0.83,0.04,1.94,2.69,0.62,164.69,43.6521,-79.408576167,0.231,6.241,3.14
video_0003,2692,32.347814400000004,30.014265599999998,0.01,0.865,0.065,2.25,-0.5,-0.41,164.69,43.6521,-79.408576167,0.2295,6.2405,3.14
video_0003,2693,32.347814400000004,30.014265599999998,-0.12,0.9,0.09,2.56,-3.69,-1.44,164.69,43.6521,-79.408576167,0.228,6.24,3.14
video_0003,2694,32.28344064,30.014265599999998,-0.12,0.9,0.09,2.56,-3.69,-1.44,164.53,43.652092333,-79.408573,0.228,6.24,3.14
video_0003,2695,32.28344064,30.014265599999998,-0.075,0.885,0.175,-0.28,-2.095,-1.345,164.53,43.652092333,-79.408573,0.228,6.2405,3.14
video_0003,2696,32.28344064,30.014265599999998,-0.03,0.87,0.26,-3.12,-0.5,-1.25,164.53,43.652092333,-79.408573,0.228,6.241,3.14
video_0003,2697,32.28344064,30.014265599999998,-0.03,0.87,0.26,-3.12,-0.5,-1.25,164.53,43.652092333,-79.408573,0.228,6.241,3.14
video_0003,2698,31.800826035000004,30.014265599999998,0.02,0.885,0.165,-0.84,0.0,-0.685,164.222679830748,43.6520900554298,-79.4085717647611,0.2285,6.241,3.14
video_0003,2699,31.12471296,30.014265599999998,0.07,0.9,0.07,1.44,0.5,-0.12,163.72,43.652085333,-79.408569333,0.229,6.241,3.14
video_0003,2700,30.818937599999998,30.014265599999998,0.07,0.9,0.07,1.44,0.5,-0.12,163.34,43.652078167,-79.408566167,0.229,6.241,3.14
video_0003,2701,30.67241289810213,30.014265599999998,0.05,0.89,0.0966666666666667,-0.0399999999999999,0.96,-0.453333333333333,163.454074074074,43.6520745715115,-79.4085647215143,0.228481481481481,6.24074074074074,3.14
video_0003,2702,30.56864740905115,30.014265599999998,0.03,0.88,0.123333333333333,-1.52,1.42,-0.786666666666667,163.665925925926,43.6520719894224,-79.4085637123683,0.227518518518519,6.24025925925926,3.14
video_0003,2703,30.52925568,30.014265599999998,0.01,0.87,0.15,-3.0,1.88,-1.12,163.78,43.652071,-79.408563333,0.227,6.24,3.14
video_0003,2704,30.52925568,29.0084256,0.01,0.87,0.15,-3.0,1.88,-1.12,163.78,43.652071,-79.408563333,0.227,6.24,3.14
video_0003,2705,30.52925568,28.0025856,0.01,0.87,0.15,-3.0,1.88,-1.12,163.78,43.652071,-79.408563333,0.227,6.24,3.14
video_0003,2706,30.0947328,28.0025856,0.01,0.87,0.15,-3.0,1.88,-1.12,164.7,43.6520635,-79.408561333,0.227,6.24,3.14
video_0003,2707,30.0947328,28.0025856,0.05,0.885,0.21,-3.625,3.63,-0.185,164.7,43.6520635,-79.408561333,0.226,6.238,3.14
video_0003,2708,30.0947328,28.0025856,0.09,0.9,0.27,-4.25,5.38,0.75,164.7,43.6520635,-79.408561333,0.225,6.236,3.14
video_0003,2709,29.499275519999998,28.0025856,0.09,0.9,0.27,-4.25,5.38,0.75,164.23,43.652056833,-79.408558167,0.225,6.236,3.14
video_0003,2710,29.499275519999998,28.0025856,-0.015,0.885,0.135,-0.72,1.97,0.345,164.23,43.652056833,-79.408558167,0.2245,6.236,3.14
video_0003,2711,29.499275519999998,28.0025856,-0.12,0.87,0.0,2.81,-1.44,-0.06,164.23,43.652056833,-79.408558167,0.224,6.236,3.14
video_0003,2712,28.74288384,28.0025856,-0.12,0.87,0.0,2.81,-1.44,-0.06,163.95,43.65205,-79.408555667,0.224,6.236,3.14
video_0003,2713,28.74288384,27.004792320000004,-0.025,0.885,0.025,2.685,-0.44,-0.185,163.95,43.65205,-79.408555667,0.2245,6.2365,3.14
video_0003,2714,28.74288384,26.006999040000004,0.07,0.9,0.05,2.56,0.56,-0.31,163.95,43.65205,-79.408555667,0.225,6.237,3.14
video_0003,2715,28.131333120000004,26.006999040000004,0.07,0.9,0.05,2.56,0.56,-0.31,164.58,43.652043,-79.408553667,0.225,6.237,3.14
video_0003,2716,28.131333120000004,26.006999040000004,0.01,0.89,0.1,0.97,-0.595,-0.155,164.58,43.652043,-79.408553667,0.226,6.2365,3.14
video_0003,2717,28.131333120000004,26.006999040000004,-0.05,0.88,0.15,-0.62,-1.75,0.0,164.58,43.652043,-79.408553667,0.227,6.236,3.14
video_0003,2718,28.694603519999998,26.006999040000004,-0.05,0.88,0.15,-0.62,-1.75,0.0,166.46,43.6520345,-79.408553167,0.227,6.236,3.14
video_0003,2719,28.476270452198587,26.006999040000004,-0.03,0.893333333333333,0.156666666666667,-1.04,-1.16666666666667,-0.48,166.51940352138,43.6520315991275,-79.4085525421533,0.227518518518519,6.23625925925926,3.14
video_0003,2720,28.029052904397208,26.006999040000004,-0.01,0.906666666666667,0.163333333333333,-1.46,-0.583333333333333,-0.96,166.543324949096,43.6520298087239,-79.4085518449551,0.228481481481481,6.23674074074074,3.14
video_0003,2721,27.664623360000004,26.006999040000004,0.01,0.92,0.17,-1.88,0.0,-1.44,166.58,43.652028,-79.408551167,0.229,6.237,3.14
video_0003,2722,27.442054508936213,26.006999040000004,0.04,0.903333333333333,0.136666666666667,-1.94,0.293333333333333,-1.04333333333333,166.694428341385,43.6520252963421,-79.4085504080509,0.229,6.237,3.14
video_0003,2723,27.258292534468158,26.006999040000004,0.07,0.886666666666667,0.103333333333333,-2.0,0.586666666666667,-0.646666666666667,166.84499194847,43.6520225738933,-79.4085496667477,0.229,6.237,3.14
video_0003,2724,27.181820160000004,26.006999040000004,0.1,0.87,0.07,-2.06,0.88,-0.25,166.92,43.652021333,-79.408549333,0.229,6.237,3.14
video_0003,2725,27.181820160000004,25.00920576,0.005,0.9,0.07,-1.56,0.345,-0.315,166.92,43.652021333,-79.408549333,0.228,6.237,3.14
video_0003,2726,27.181820160000004,24.01141248,-0.09,0.93,0.07,-1.06,-0.19,-0.38,166.92,43.652021333,-79.408549333,0.227,6.237,3.14
video_0003,2727,26.200120320000003,24.01141248,-0.09,0.93,0.07,-1.06,-0.19,-0.38,166.74,43.652015,-79.408547167,0.227,6.237,3.14
video_0003,2728,26.200120320000003,24.01141248,-0.08,0.91,0.09,-1.69,-0.75,-0.94,166.74,43.652015,-79.408547167,0.225,6.236,3.14
video_0003,2729,26.200120320000003,24.01141248,-0.08,0.91,0.09,-1.69,-0.75,-0.94,166.74,43.652015,-79.408547167,0.225,6.236,3.14
video_0003,2730,25.057486080000004,24.01141248,-0.08,0.91,0.09,-1.69,-0.75,-0.94,165.15,43.652009833,-79.408543833,0.225,6.236,3.14
video_0003,2731,25.057486080000004,23.00557248,-0.085,0.89,-0.01,1.935,-3.095,-1.16,165.15,43.652009833,-79.408543833,0.224,6.2345,3.14
video_0003,2732,25.057486080000004,21.999732480000002,-0.09,0.87,-0.11,5.56,-5.44,-1.38,165.15,43.652009833,-79.408543833,0.223,6.233,3.14
video_0003,2733,25.057486080000004,21.999732480000002,0.06,0.9,-0.03,5.12,0.38,1.44,165.15,43.652009833,-79.408543833,0.227,6.238,3.14
video_0003,2734,24.14016,21.999732480000002,0.06,0.9,-0.03,5.12,0.38,1.44,164.23,43.652004167,-79.4085415,0.227,6.238,3.14
video_0003,2735,24.14016,21.999732480000002,0.06,0.9,-0.03,5.12,0.38,1.44,164.23,43.652004167,-79.4085415,0.227,6.238,3.14
video_0003,2736,23.36767488,21.999732480000002,0.06,0.9,-0.03,5.12,0.38,1.44,164.06,43.651998,-79.408540167,0.227,6.238,3.14
video_0003,2737,23.36767488,21.999732480000002,-0.03,0.92,0.12,1.31,0.5,0.25,164.06,43.651998,-79.408540167,0.228,6.238,3.14
video_0003,2738,22.91705856,21.999732480000002,-0.03,0.92,0.12,1.31,0.5,0.25,164.42,43.651995,-79.408539667,0.228,6.238,3.14
video_0003,2739,22.466442240000003,21.999732480000002,-0.03,0.92,0.12,1.31,0.5,0.25,164.78,43.651992,-79.408539167,0.228,6.238,3.14
video_0003,2740,22.466442240000003,21.999732480000002,0.09,0.88,-0.03,1.25,2.62,1.5,164.78,43.651992,-79.408539167,0.225,6.24,3.14
video_0003,2741,22.466442240000003,21.999732480000002,-0.055,0.895,-0.045,1.685,-3.065,-0.69,164.78,43.651992,-79.408539167,0.22426724137931,6.2385,3.14
video_0003,2742,22.466442240000003,21.999732480000002,-0.2,0.91,-0.06,2.12,-8.75,-2.88,164.78,43.651992,-79.408539167,0.224,6.237,3.14
video_0003,2743,21.404275200000004,20.00414592,-0.2,0.91,-0.06,2.12,-8.75,-2.88,164.24,43.651987167,-79.408537167,0.224,6.237,3.14
video_0003,2744,21.404275200000004,20.00414592,-0.2,0.91,-0.06,2.12,-8.75,-2.88,164.24,43.651987167,-79.408537167,0.224,6.237,3.14
video_0003,2745,20.519136000000003,20.00414592,-0.2,0.91,-0.06,2.12,-8.75,-2.88,164.75,43.651982167,-79.4085355,0.224,6.237,3.14
video_0003,2746,20.519136000000003,18.00855936,0.17,0.92,0.06,-1.0,4.75,1.31,164.75,43.651982167,-79.4085355,0.221,6.244,3.14
video_0003,2747,20.519136000000003,18.00855936,0.17,0.92,0.06,-1.0,4.75,1.31,164.75,43.651982167,-79.4085355,0.221,6.244,3.14
video_0003,2748,18.990259200000004,18.00855936,-0.08,0.84,0.05,1.12,-0.88,-1.31,163.9,43.651977833,-79.4085335,0.22,6.243,3.14
video_0003,2749,18.990259200000004,18.00855936,-0.08,0.84,0.05,1.12,-0.88,-1.31,163.9,43.651977833,-79.4085335,0.22,6.243,3.14
video_0003,2750,18.990259200000004,18.00855936,-0.08,0.84,0.05,1.12,-0.88,-1.31,163.9,43.651977833,-79.4085335,0.22,6.243,3.14
video_0003,2751,18.8293248,18.00855936,-0.08,0.84,0.05,1.12,-0.88,-1.31,163.17,43.651973,-79.408531333,0.22,6.243,3.14
video_0003,2752,18.8293248,17.00271936,-0.04,0.885,-0.005,0.62,-1.315,-0.53,163.17,43.651973,-79.408531333,0.2185,6.243,3.14
video_0003,2753,18.8293248,15.99687936,0.0,0.93,-0.06,0.12,-1.75,0.25,163.17,43.651973,-79.408531333,0.217,6.243,3.14
video_0003,2754,17.702784,15.99687936,0.0,0.93,-0.06,0.12,-1.75,0.25,163.77,43.651968,-79.4085305,0.217,6.243,3.14
video_0003,2755,17.702784,15.99687936,-0.09,0.93,0.02,1.56,-4.0,-0.25,163.77,43.651968,-79.4085305,0.215,6.246,3.14
video_0003,2756,17.22802752,15.99687936,-0.09,0.93,0.02,1.56,-4.0,-0.25,163.385,43.6519663335,-79.4085293335,0.215,6.246,3.14
video_0003,2757,16.75327104,15.99687936,-0.09,0.93,0.02,1.56,-4.0,-0.25,163.0,43.651964667,-79.408528167,0.215,6.246,3.14
video_0003,2758,16.75327104,15.99687936,0.11,0.94,-0.01,-1.5,-2.12,1.44,163.0,43.651964667,-79.408528167,0.214,6.252,3.14
